timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-04-25 01:16:00,-111146970373555647904,110523612,-276386,-276386,-276386,-276386,0,110523612,0
2026-04-25 01:18:00,-18507840358586999046,18404233,-276386,-276386,-276386,-276386,0,18404233,0
2026-04-25 01:34:00,-58378309872525167884,58051862,-276386,-276386,-276386,-276386,0,58051862,0
2026-04-25 01:46:00,-98592460458852339270,98042373,-276385,-276385,-276385,-276385,0,98042373,0
2026-04-25 01:47:00,-119850607478008933095,119184000,-276385,-276385,-276385,-276385,0,119184000,0
2026-04-25 01:54:00,223182646165812250426,-221709875,-276386,-276386,-276386,-276386,230937347062082868663,7711363,0
2026-04-25 03:04:00,2516564994664059308,-2500000,-276386,-276386,-276386,-276386,2516564994664059308,0,0
2026-04-25 04:58:00,28060924265435538007,-27876148,-276386,-276386,-276386,-276386,28060924265435538007,0,0
2026-04-25 05:03:00,110777357217541377026,-110046683,-276386,-276386,-276386,-276386,110777357217541377026,0,0
2026-04-25 06:38:00,-1005642137875190146,1000000,-276386,-276386,-276386,-276386,0,1000000,0
2026-04-25 07:11:00,28849214180747188300,-28658611,-276386,-276386,-276386,-276386,28849214180747188300,0,0
2026-04-25 07:32:00,40556260700964293589,-40288087,-276386,-276386,-276386,-276386,40556260700964293589,0,0
2026-04-25 08:59:00,21550887885676477305,-21408278,-276386,-276386,-276386,-276386,21550887885676477305,0,0
2026-04-25 10:40:00,51076180194220523364,-50737897,-276386,-276386,-276386,-276386,51076180194220523364,0,0
2026-04-25 11:10:00,38414484651869762852,-38159787,-276386,-276386,-276386,-276386,38414484651869762852,0,0
2026-04-25 11:33:00,-78648143118621080485,78205126,-276386,-276386,-276386,-276386,0,78205126,0
2026-04-25 11:34:00,-6254385598430880018,6219198,-276386,-276386,-276386,-276386,0,6219198,0
2026-04-25 11:48:00,50456159990502426112,-50121949,-276386,-276386,-276386,-276386,50456159990502426112,0,0
2026-04-25 11:54:00,38184820746803836140,-37931623,-276386,-276386,-276386,-276386,38184820746803836140,0,0
2026-04-25 12:23:00,-15274821199913093461,15188694,-276386,-276386,-276386,-276386,0,15188694,0
2026-04-25 12:24:00,-15652027035273611083,15563811,-276386,-276386,-276386,-276386,0,15563811,0
2026-04-25 12:29:00,-46672590436564721204,46409774,-276386,-276386,-276386,-276386,0,46409774,0
2026-04-25 12:35:00,-14675635846029728283,14593068,-276386,-276386,-276386,-276386,0,14593068,0
2026-04-25 12:36:00,-29340588293423403582,29175616,-276386,-276386,-276386,-276386,0,29175616,0
2026-04-25 12:43:00,150968550455607216735,-149968154,-276386,-276386,-276386,-276386,150968550455607216735,0,0
2026-04-25 12:48:00,-199507934752062240992,198385000,-276386,-276386,-276386,-276386,0,198385000,0
2026-04-25 12:53:00,90143750985479357426,-89547546,-276386,-276386,-276386,-276386,90143750985479357426,0,0
2026-04-25 13:00:00,32308916386916095895,-32094912,-276386,-276386,-276386,-276386,32308916386916095895,0,0
2026-04-25 13:32:00,230677613782939878401,-229144846,-276386,-276386,-276386,-276386,230677613782939878401,0,0
2026-04-25 13:50:00,-34512961998884297158,34317406,-276386,-276386,-276386,-276386,0,34317406,0
2026-04-25 14:05:00,329996922156604247107,-327791291,-276387,-276387,-276387,-276387,329996922156604247107,0,0
2026-04-25 14:10:00,46114590847075578908,-45804989,-276387,-276387,-276387,-276387,46114590847075578908,0,0
2026-04-25 14:11:00,138080679219410639456,-137151614,-276387,-276387,-276387,-276387,138080679219410639456,0,0
2026-04-25 14:12:00,229871862935586166019,-228318452,-276388,-276388,-276388,-276388,229871862935586166019,0,0
2026-04-25 14:16:00,-100580757133608191217,100000000,-276387,-276387,-276387,-276387,0,100000000,0
2026-04-25 14:18:00,-71039933199357569662,70630719,-276387,-276387,-276387,-276387,0,70630719,0
2026-04-25 14:22:00,-15998587657035073391,15906542,-276387,-276387,-276387,-276387,0,15906542,0
2026-04-25 14:23:00,-13960791002360048750,13880503,-276387,-276387,-276387,-276387,0,13880503,0
2026-04-25 14:25:00,-149583304358632377625,148725000,-276387,-276387,-276387,-276387,0,148725000,0
2026-04-25 14:29:00,70000000000000000000,-69529205,-276387,-276387,-276387,-276387,70000000000000000000,0,0
2026-04-25 14:32:00,-40780805562750378756,40546971,-276387,-276387,-276387,-276387,0,40546971,0
2026-04-25 14:33:00,-15266009550047046858,15178544,-276387,-276387,-276387,-276387,0,15178544,0
2026-04-25 15:01:00,-277255076172353628046,275673019,-276387,-276387,-276387,-276387,0,275673019,0
2026-04-25 15:02:00,231143513983355084537,-229595659,-276387,-276387,-276387,-276387,231143513983355084537,0,0
2026-04-25 15:24:00,-349023135457481686755,347036132,-276386,-276387,-276387,-276386,0,347036132,0
2026-04-25 15:50:00,785327759356869212501,-780048911,-276388,-276387,-276388,-276387,785327759356869212501,0,0
2026-04-25 16:04:00,297878211672040764034,-295850224,-276388,-276388,-276388,-276388,297878211672040764034,0,0
2026-04-25 16:26:00,-1006144765751856744332,1000351719,-276386,-276386,-276386,-276386,0,1000351719,0
2026-04-25 16:41:00,61952895324112947965,-61539271,-276387,-276387,-276387,-276387,61952895324112947965,0,0
2026-04-25 16:45:00,-119994735011899313420,119313439,-276386,-276386,-276386,-276386,0,119313439,0
2026-04-25 17:46:00,4312215448709984082,-4283485,-276386,-276386,-276386,-276386,4312215448709984082,0,0
2026-04-25 18:26:00,41691394646364017874,-41413469,-276386,-276386,-276386,-276386,41691394646364017874,0,0
2026-04-25 18:34:00,-40696302743598398283,40465464,-276386,-276386,-276386,-276386,0,40465464,0
2026-04-25 19:32:00,112456113360736366314,-111705802,-276387,-276387,-276387,-276387,112456113360736366314,0,0
2026-04-25 20:21:00,-55083277383479485960,54770266,-276386,-276386,-276386,-276386,0,54770266,0
2026-04-25 20:43:00,91252303512252961852,-90642786,-276387,-276387,-276387,-276387,91252303512252961852,0,0
2026-04-25 20:46:00,137921628418200000000,-136997866,-276387,-276387,-276387,-276387,137921628418200000000,0,0
2026-04-25 20:52:00,-99719069143738305895,99150000,-276387,-276387,-276387,-276387,0,99150000,0
2026-04-25 20:58:00,-49858935748592558533,49575000,-276387,-276387,-276387,-276387,0,49575000,0
2026-04-25 21:01:00,-56895682465696920300,56614726,-276387,-276386,-276387,-276386,42820993421328899306,99150000,0
2026-04-25 21:09:00,-43830359919300135473,43581481,-276386,-276386,-276386,-276386,0,43581481,0
2026-04-25 21:50:00,-99715063938150418295,99150000,-276386,-276386,-276386,-276386,0,99150000,0
2026-04-25 22:02:00,-101646889622108399330,101072512,-276386,-276386,-276386,-276386,0,101072512,0
2026-04-25 22:03:00,-213697639727124016431,212495470,-276386,-276386,-276386,-276386,0,212495470,0
2026-04-25 22:07:00,-99708423164788654836,99150000,-276386,-276386,-276386,-276386,0,99150000,0
2026-04-25 22:25:00,-19941493200705857041,19830000,-276386,-276386,-276386,-276386,0,19830000,0
2026-04-25 22:30:00,-99706508859115122007,99150000,-276385,-276385,-276385,-276385,0,99150000,0
2026-04-25 23:15:00,33554961491347067647,-33334493,-276385,-276385,-276385,-276385,33554961491347067647,0,0
2026-04-25 23:45:00,112375241778507776893,-111635588,-276386,-276386,-276386,-276386,112375241778507776893,0,0
