timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-08-16 00:03:00,-230212001247237618,230197,-276325,-276325,-276325,-276325,0,230197,6079657226645987920831
2026-08-16 00:04:00,19830042590227911928,-19830000,-276325,-276325,-276325,-276325,19830042590227911928,0,6079657226645987920831
2026-08-16 00:11:00,-10333601714732397398,10332938,-276325,-276325,-276325,-276325,0,10332938,6079657226645987920831
2026-08-16 00:14:00,22810742896901776731,-22810939,-276325,-276325,-276325,-276325,26744521804072593118,3933526,6079657226645987920831
2026-08-16 00:23:00,-99654536158157271933,99648141,-276325,-276325,-276325,-276325,0,99648141,6079657226645987920831
2026-08-16 00:30:00,-662024650288635211,661982,-276325,-276325,-276325,-276325,0,661982,6079657226645987920831
2026-08-16 00:31:00,-2974772197163838983,2974581,-276325,-276325,-276325,-276325,0,2974581,6079657226645987920831
2026-08-16 00:32:00,-116340393180405034,116332,-276325,-276325,-276325,-276325,0,116332,6079657226645987920831
2026-08-16 00:35:00,-836541519339812564,836487,-276325,-276325,-276325,-276325,0,836487,6079657226645987920831
2026-08-16 00:36:00,-657660897211018534,657618,-276325,-276325,-276325,-276325,0,657618,6079657226645987920831
2026-08-16 00:39:00,-2661133186683596466,2660962,-276325,-276325,-276325,-276325,0,2660962,6079657226645987920831
2026-08-16 00:43:00,36136875267031292333672,-36137010941,-276325,-276325,-276325,-276325,36136875267031292333672,0,6079657226645987920831
2026-08-16 00:45:00,-37155382865642274894,37153439,-276325,-276325,-276325,-276325,0,37153439,6079657226645987920831
2026-08-16 00:46:00,-66412016328875838696,66408540,-276325,-276325,-276325,-276325,0,66408540,6079657226645987920831
2026-08-16 00:47:00,-4817812841651901956,4817560,-276325,-276325,-276325,-276325,0,4817560,6079657226645987920831
2026-08-16 00:50:00,-1127225495609648662,1127166,-276325,-276325,-276325,-276325,0,1127166,6079657226645987920831
2026-08-16 00:53:00,-14673329461766512733,14672561,-276325,-276325,-276325,-276325,0,14672561,6079657226645987920831
2026-08-16 00:58:00,-4844240967686435524,4843987,-276325,-276325,-276325,-276325,0,4843987,6079657226645987920831
2026-08-16 01:00:00,-164427077009484363185,164418465,-276325,-276325,-276325,-276325,0,164418465,6079657226645987920831
2026-08-16 01:01:00,38735315545678658668,-38735744,-276325,-276325,-276325,-276325,39639701973482004270,904339,6079657226645987920831
2026-08-16 01:04:00,-9700871539041309890,9700363,-276325,-276325,-276325,-276325,0,9700363,6079657226645987920831
2026-08-16 01:06:00,-21178625271526524438,21177515,-276325,-276325,-276325,-276325,0,21177515,6079657226645987920831
2026-08-16 01:08:00,-20341541174888279314,20340475,-276325,-276325,-276325,-276325,0,20340475,6079657226645987920831
2026-08-16 01:10:00,-470409781005834278225,470385094,-276325,-276325,-276325,-276325,0,470385094,6079657226645987920831
2026-08-16 01:12:00,-23537896636781328410,23536659,-276325,-276325,-276325,-276325,0,23536659,6079657226645987920831
