timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-06-09 00:01:00,-1511386653,1511210552097813305222,276322,276322,276322,276322,0,1511210552097813305222,20007162549162959475256
2026-06-09 00:02:00,-1999839399,1999606033860050721154,276322,276322,276322,276322,0,1999606033860050721154,20007162549162959475256
2026-06-09 00:06:00,-1213810305,1213668467725602632394,276322,276322,276322,276322,0,1213668467725602632394,20007162549162959475256
2026-06-09 00:08:00,55876051530,-55870233630009416932387,276322,276322,276322,276322,55876051530,0,20007162549162959475256
2026-06-09 00:12:00,-560230815,560168429020120520985,276322,276322,276322,276322,0,560168429020120520985,20007162549162959475256
2026-06-09 00:14:00,184462898572,-184445964608450143011976,276323,276322,276322,276323,191199657779,6736135311856018080762,20007162549162959475256
2026-06-09 00:15:00,-9500000000,9499112491220475569370,276323,276323,276323,276323,0,9499112491220475569370,20007162549162959475256
2026-06-09 00:18:00,-5748938782,5748397323404149838769,276323,276323,276323,276323,0,5748397323404149838769,20007162549162959475256
2026-06-09 00:19:00,-1774994920,1774823989503817124417,276323,276323,276323,276323,308622287,2083420147003459211824,20007162549162959475256
2026-06-09 00:20:00,-8406723551,8405924332830817156752,276323,276323,276323,276323,0,8405924332830817156752,20007162549162959475256
2026-06-09 00:21:00,-99987355,99977806744218665531,276323,276323,276323,276323,0,99977806744218665531,20007162549162959475256
2026-06-09 00:22:00,96437095836,-96429350965356374209305,276323,276323,276323,276323,100008086535,3570649034643625790695,20007162549162959475256
2026-06-09 00:23:00,-703771903,703711452233084434284,276323,276323,276323,276323,0,703711452233084434284,20007162549162959475256
2026-06-09 00:24:00,15693175531,-15692839316314866091582,276323,276323,276323,276323,100007093817,84307160683685133908418,20007162549162959475256
2026-06-09 00:26:00,427049128,-427017381000000000000,276323,276323,276323,276323,427049128,0,20007162549162959475256
2026-06-09 00:27:00,-1747212045,1747064568179915208928,276323,276323,276323,276323,0,1747064568179915208928,20007162549162959475256
2026-06-09 00:29:00,92967020507,-92960597312653458205795,276323,276323,276323,276323,100007020507,7039402687346541794205,20007162549162959475256
2026-06-09 00:30:00,-2489741653,2489551420976087240921,276323,276323,276323,276323,268906797,2758440614603058415143,20007162549162959475256
2026-06-09 00:34:00,100006045658,-100000000000000000000000,276323,276323,276323,276323,100006045658,0,20007162549162959475256
2026-06-09 00:35:00,-277022188846,276999221300418439982149,276323,276323,276323,276323,100008814979,376999221300418439982149,20007162549162959475256
2026-06-09 00:36:00,143006566,-142994677557075551093,276323,276323,276323,276323,143006566,0,20007162549162959475256
2026-06-09 00:37:00,-2285072876,2284858407511430197348,276323,276323,276323,276323,139983781,2424830519551874732429,20007162549162959475256
2026-06-09 00:39:00,-21702200000,21700150404122019179194,276323,276323,276323,276323,0,21700150404122019179194,20007162549162959475256
2026-06-09 00:40:00,-1395837246,1395703808492381791319,276323,276323,276323,276323,0,1395703808492381791319,20007162549162959475256
2026-06-09 00:41:00,-20000000000,19998066691575490871298,276323,276323,276323,276323,0,19998066691575490871298,20007162549162959475256
2026-06-09 00:42:00,-103441718,103431614047299687979,276323,276323,276323,276323,0,103431614047299687979,20007162549162959475256
2026-06-09 00:43:00,814251802,-814180445528958143541,276323,276323,276323,276323,814251802,0,20007162549162959475256
2026-06-09 00:44:00,10267154,-10266255046593721027,276323,276323,276323,276323,10267154,0,20007162549162959475256
2026-06-09 00:45:00,-143331818,143317826600726420956,276323,276323,276323,276323,0,143317826600726420956,20007162549162959475256
2026-06-09 00:47:00,379645974,-379612722223313278422,276323,276323,276323,276323,379645974,0,20007162549162959475256
2026-06-09 00:50:00,-434788705,434740651999417136581,276323,276323,276323,276323,562151192,996842632393018082544,20007162549162959475256
2026-06-09 00:52:00,-68622791111,68615853424996636539527,276323,276323,276323,276323,389432745,69005252060322260104156,20007162549162959475256
2026-06-09 00:54:00,26683079446,-26680595594677704609095,276323,276323,276323,276323,26821263366,138169482691421124707,20007162549162959475256
2026-06-09 00:57:00,-4334147937,4333705762219559037119,276323,276323,276323,276323,0,4333705762219559037119,20007162549162959475256
2026-06-09 00:58:00,200018447,-200000000393018082544,276323,276323,276323,276323,200018447,0,20007162549162959475256
2026-06-09 00:59:00,100008722828,-100000000000000000000000,276323,276323,276323,276323,100008722828,0,20007162549162959475256
2026-06-09 01:00:00,-45484700444,45479897503453774766798,276323,276323,276323,276323,50490830715,95966703751925504827904,20007162549162959475256
2026-06-09 01:02:00,-57450516420,57444410796478928735253,276323,276323,276323,276323,38134188345,95575362955516093483536,20007162549162959475256
2026-06-09 01:05:00,-755094087,755016653202991178936,276323,276323,276323,276323,0,755016653202991178936,20007162549162959475256
2026-06-09 01:06:00,135430769325,-135419146884703665128554,276323,276323,276323,276323,135430769325,0,20007162549162959475256
2026-06-09 01:10:00,13500054,-13499073497567448711,276323,276323,276323,276323,22001739,8500926502432551289,20007162549162959475256
2026-06-09 01:12:00,-10564233,10563292092742065879,276323,276323,276323,276323,0,10563292092742065879,20007162549162959475256
2026-06-09 01:13:00,-2365974,2365763142068474476,276323,276323,276323,276323,0,2365763142068474476,20007162549162959475256
2026-06-09 01:15:00,-6984855484,6984231049269382506668,276323,276323,276323,276323,0,6984231049269382506668,20007162549162959475256
2026-06-09 01:20:00,63615323,-63610250021995327524,276323,276323,276323,276323,63615323,0,20007162549162959475256
2026-06-09 01:25:00,68404768913,-68399548043006400000000,276323,276323,276323,276323,68404768913,0,20007162549162959475256
2026-06-09 01:33:00,532310030,-532271237000000000000,276323,276323,276323,276323,532310030,0,20007162549162959475256
