timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-04-02 00:03:00,-1040958353,1040847550599726814644,276322,276322,276322,276322,0,1040847550599726814644,247864904197222875830
2026-04-02 00:05:00,506250581,-506200665033945503935,276323,276323,276323,276323,506250581,0,247864904197222875830
2026-04-02 00:19:00,2476194008,-2475979645152842036402,276323,276323,276323,276323,2476194008,0,247864904197222875830
2026-04-02 00:30:00,-1051339084,1051243600119809312328,276323,276323,276323,276323,0,1051243600119809312328,247864904197222875830
2026-04-02 00:36:00,-1099670000,1099560584600575830306,276323,276323,276323,276323,0,1099560584600575830306,247864904197222875830
2026-04-02 00:39:00,-228477215,228453257333563096642,276323,276323,276323,276323,0,228453257333563096642,247864904197222875830
2026-04-02 00:41:00,193684126,-193665727268912913781,276323,276323,276323,276323,193684126,0,247864904197222875830
2026-04-02 00:44:00,169240012,-169224183186723579188,276323,276323,276323,276323,169240012,0,247864904197222875830
2026-04-02 00:47:00,-640357,640290340127865556,276323,276323,276323,276323,0,640290340127865556,247864904197222875830
2026-04-02 00:48:00,-1070013083,1069898408338016823136,276322,276322,276322,276322,0,1069898408338016823136,247864904197222875830
2026-04-02 00:57:00,210098396,-210085251638366008928,276322,276323,276322,276323,1010098396,799914748361633991072,247864904197222875830
2026-04-02 00:59:00,303219774,-303189886000000000000,276323,276323,276323,276323,303219774,0,247864904197222875830
2026-04-02 01:03:00,-6079690485,6078852434814617778953,276322,276322,276322,276322,3633247068,9711514376200065365169,247864904197222875830
2026-04-02 01:04:00,3076067886,-3075655737000000000000,276322,276322,276322,276322,3076067886,0,247864904197222875830
2026-04-02 01:05:00,10891846562,-10891012995448497794049,276322,276322,276322,276323,12100828151,1208882127728731182558,247864904197222875830
2026-04-02 01:06:00,-7661500173,7660928551986860512733,276323,276323,276323,276323,0,7660928551986860512733,247864904197222875830
2026-04-02 01:11:00,-1699220591,1699029649149077988261,276322,276322,276322,276322,0,1699029649149077988261,247864904197222875830
2026-04-02 01:12:00,-7547080284,7502205625036186080670,276209,276209,276209,276322,116390615064,123817370977601251988894,4368104489012560164195
2026-04-02 01:14:00,8358930584,-8358046397846483586058,276322,276322,276322,276323,8358930584,0,247864904197222875830
2026-04-02 01:18:00,582975636,-582940088737366306722,276323,276323,276323,276323,1091897070,508883111057059343352,247864904197222875830
2026-04-02 01:23:00,1155028910,-1154956494615237723646,276323,276323,276323,276323,1155028910,0,247864904197222875830
2026-04-02 01:25:00,-3998873477,3998536903241912404064,276323,276323,276323,276323,0,3998536903241912404064,247864904197222875830
2026-04-02 01:26:00,-781476666,781395821311764676748,276323,276323,276323,276323,0,781395821311764676748,247864904197222875830
2026-04-02 01:32:00,504772709,-504724973997851875885,276323,276323,276323,276323,504772709,0,247864904197222875830
2026-04-02 01:33:00,726057645,-725992588702346762103,276323,276323,276323,276323,726057645,0,247864904197222875830
2026-04-02 01:34:00,3717624995,-3717358527672345632415,276323,276323,276323,276323,3717624995,0,247864904197222875830
2026-04-02 01:35:00,-6545988492,6545379155867003199359,276322,276322,276322,276322,0,6545379155867003199359,247864904197222875830
2026-04-02 01:39:00,500053743,-500000000000000000000,276322,276322,276322,276322,500053743,0,247864904197222875830
2026-04-02 01:42:00,400041541,-400000000000000000000,276322,276322,276322,276322,400041541,0,247864904197222875830
2026-04-02 01:45:00,593956275,-593944813944376226755,276323,276323,276323,276323,5377851481,4783473555366390793900,247864904197222875830
2026-04-02 01:48:00,3822523298,-3822209781370173332166,276323,276323,276323,276323,3822523298,0,247864904197222875830
2026-04-02 01:49:00,-4082006925,4081627035437868484261,276322,276322,276322,276322,0,4081627035437868484261,247864904197222875830
2026-04-02 01:58:00,300668239,-300638679343661136395,276323,276322,276322,276323,300668239,0,247864904197222875830
2026-04-02 02:01:00,500799961,-500752343000000000000,276323,276323,276323,276323,500799961,0,247864904197222875830
2026-04-02 02:03:00,-711522175,711446799823910186354,276322,276322,276322,276322,0,711446799823910186354,247864904197222875830
2026-04-02 02:04:00,1441413471,-1441279433089989754701,276323,276323,276323,276323,1441413471,0,247864904197222875830
2026-04-02 02:05:00,9862451,-9861592057753440144,276323,276323,276323,276323,9862451,0,247864904197222875830
2026-04-02 02:09:00,-490400714,490352126817700151016,276323,276323,276323,276323,0,490352126817700151016,247864904197222875830
2026-04-02 02:12:00,-1695678199,1695427148387849430766,276322,276322,276322,276322,6810679691,8505206429044185327342,247864904197222875830
2026-04-02 02:13:00,620619684,-620556238691158636042,276322,276322,276322,276322,620619684,0,247864904197222875830
2026-04-02 02:15:00,-933756113,933650138863938609382,276322,276322,276322,276322,0,933650138863938609382,247864904197222875830
2026-04-02 02:16:00,487561021,-487509685000000000000,276322,276322,276322,276322,487561021,0,247864904197222875830
2026-04-02 02:17:00,1119656757,-1119546125000000000000,276323,276323,276323,276323,1119656757,0,247864904197222875830
2026-04-02 02:25:00,22397903,-23476309055960578849,276323,276314,276314,276323,108107961226,108027186382659661607007,247864904197222875830
2026-04-02 02:28:00,-248939293,248913126350795561730,276323,276323,276323,276323,0,248913126350795561730,247864904197222875830
2026-04-02 02:29:00,208846578,-208826681000000000000,276323,276323,276323,276323,208846578,0,247864904197222875830
2026-04-02 02:30:00,988011785,-987922423519465843874,276323,276323,276323,276323,988011785,0,247864904197222875830
2026-04-02 02:32:00,-890770662,890681537703533906301,276323,276323,276323,276323,0,890681537703533906301,247864904197222875830
2026-04-02 02:35:00,422558851,-422520000000000000000,276323,276323,276323,276323,422558851,0,247864904197222875830
2026-04-02 02:36:00,1032234511,-1032145662791781120122,276323,276323,276323,276323,1032234511,0,247864904197222875830
2026-04-02 02:37:00,-19330025,19328246536330459151,276323,276323,276323,276323,0,19328246536330459151,247864904197222875830
2026-04-02 02:38:00,3154327174,-3154108449025349661124,276323,276323,276323,276323,3154327174,0,247864904197222875830
2026-04-02 02:40:00,1103971586,-1103914000000000000000,276323,276323,276323,276323,1103971586,0,247864904197222875830
2026-04-02 02:41:00,-4433339648,4433004517109257965998,276323,276323,276323,276323,0,4433004517109257965998,247864904197222875830
2026-04-02 02:42:00,11610392,-11609423358839334578,276323,276323,276323,276323,11610392,0,247864904197222875830
2026-04-02 02:45:00,1667224034,-1667096226817847567231,276323,276323,276323,276323,1667224034,0,247864904197222875830
2026-04-02 02:46:00,360409039,-360384359290878974111,276323,276323,276323,276323,360409039,0,247864904197222875830
2026-04-02 02:48:00,-2266555926,2266360621454102395990,276323,276323,276323,276323,0,2266360621454102395990,247864904197222875830
2026-04-02 02:50:00,229164975,-229145637000000000000,276323,276323,276323,276323,229164975,0,247864904197222875830
2026-04-02 02:55:00,85337213,-85330120394244053474,276323,276323,276323,276323,85337213,0,247864904197222875830
2026-04-02 03:06:00,-6229621,6229042047157708715,276323,276323,276323,276323,0,6229042047157708715,247864904197222875830
2026-04-02 03:08:00,-10001540,10000610222561768970,276323,276323,276323,276323,0,10000610222561768970,247864904197222875830
2026-04-02 03:09:00,839166523,-839101792414246569966,276323,276323,276323,276323,1039166523,199982934499065586542,247864904197222875830
2026-04-02 03:10:00,-1196689209,1196580355656061059026,276323,276323,276323,276323,0,1196580355656061059026,247864904197222875830
2026-04-02 03:11:00,1360152510,-1360043285901379493467,276323,276323,276323,276323,1360152510,0,247864904197222875830
2026-04-02 03:12:00,-258189191,258167023608596335288,276323,276323,276323,276323,0,258167023608596335288,247864904197222875830
2026-04-02 03:17:00,-475758584,470144419592531225095,276323,276140,276140,276323,123913878306,124307751605697969007111,247864904197222875830
2026-04-02 03:18:00,-564696320,564644888023293857508,276323,276323,276323,276323,0,564644888023293857508,247864904197222875830
2026-04-02 03:19:00,1106608201,-1106520898202991293524,276323,276323,276323,276323,1106608201,0,247864904197222875830
2026-04-02 03:20:00,1541846175,-1541741007513073562889,276323,276323,276323,276323,1541846175,0,247864904197222875830
2026-04-02 03:21:00,-734464131,734403977444523521207,276323,276323,276323,276323,510411710,1244779972148743215624,247864904197222875830
2026-04-02 03:25:00,-5659385896,5658395418659003448716,276322,276319,276319,276322,42041436420,47687928737662348774215,247864904197222875830
2026-04-02 03:30:00,1038593553,-1038479950050578341192,276322,276322,276322,276322,1038593553,0,247864904197222875830
2026-04-02 03:33:00,752320048,-752246056492680995121,276322,276323,276322,276323,1038684973,286334006842339224271,247864904197222875830
2026-04-02 03:37:00,200188920,-200169239114219206611,276323,276323,276323,276323,200188920,0,247864904197222875830
2026-04-02 03:38:00,-840000000,839906847750182970991,276322,276322,276322,276322,0,839906847750182970991,247864904197222875830
2026-04-02 03:40:00,-210000000,209975822492500848886,276322,276322,276322,276322,0,209975822492500848886,247864904197222875830
2026-04-02 03:41:00,486280294,-486229713000000000000,276322,276322,276322,276322,486280294,0,247864904197222875830
2026-04-02 03:43:00,2267607034,-2267396353332792221895,276323,276323,276323,276323,2267607034,0,247864904197222875830
2026-04-02 03:45:00,-2622400000,2622126381479815655602,276322,276322,276322,276322,0,2622126381479815655602,247864904197222875830
2026-04-02 03:46:00,1013183625,-1013081464962458445192,276323,276323,276323,276323,1013183625,0,247864904197222875830
2026-04-02 03:47:00,-850112285,850018625641268138766,276322,276322,276322,276322,0,850018625641268138766,247864904197222875830
2026-04-02 03:53:00,1777941448,-1777770000000000000000,276323,276323,276323,276323,1777941448,0,247864904197222875830
2026-04-02 03:54:00,-4340908354,4340401474279646547429,276322,276322,276322,276322,0,4340401474279646547429,247864904197222875830
2026-04-02 03:58:00,736266539,-736177224441028993249,276322,276322,276322,276322,736266539,0,247864904197222875830
2026-04-02 03:59:00,2186037123,-2185797705170505695232,276322,276322,276322,276322,2186037123,0,247864904197222875830
2026-04-02 04:01:00,200139122,-200119129760251780026,276322,276322,276322,276322,200139122,0,247864904197222875830
2026-04-02 04:03:00,-2253561113,2253220587892424497086,276322,276322,276322,276322,7421275207,9673403355292285875124,247864904197222875830
2026-04-02 04:07:00,1914577938,-1914368204758022811362,276322,276322,276322,276322,1914577938,0,247864904197222875830
2026-04-02 04:10:00,3603413908,-3603108356746504003108,276323,276323,276323,276323,4501613908,898128927797694390497,247864904197222875830
2026-04-02 04:12:00,-524365134,524320633092766765177,276323,276323,276323,276323,0,524320633092766765177,247864904197222875830
2026-04-02 04:13:00,-2009373200,2009182135076113567405,276323,276323,276323,276323,0,2009182135076113567405,247864904197222875830
2026-04-02 04:14:00,451564276,-451523016628378262310,276323,276323,276323,276323,451564276,0,247864904197222875830
2026-04-02 04:17:00,2500883385,-2500684661420025152776,276323,276323,276323,276323,2500883385,0,247864904197222875830
2026-04-02 04:18:00,-5502331720,5501772856920163618145,276322,276323,276322,276323,0,5501772856920163618145,247864904197222875830
2026-04-02 04:19:00,-13504800,13503127388485339132,276322,276322,276322,276322,0,13503127388485339132,247864904197222875830
2026-04-02 04:24:00,2217260467,-2217027811610470730010,276323,276322,276322,276323,2217260467,0,247864904197222875830
2026-04-02 04:38:00,-204598825,204576971831276054989,276322,276322,276322,276322,0,204576971831276054989,247864904197222875830
2026-04-02 04:41:00,3761206951,-3760896789697778919055,276323,276323,276323,276323,3761206951,0,247864904197222875830
2026-04-02 04:42:00,-411886962,406933428851103708026,276144,276323,276144,276323,125136375051,125466947070169852011576,4106463163293942405
2026-04-02 04:43:00,210164310,-210150000000000000000,276323,276323,276323,276323,210164310,0,247864904197222875830
2026-04-02 04:44:00,-2900917356,2900659337426514364838,276323,276323,276323,276323,0,2900659337426514364838,247864904197222875830
2026-04-02 04:45:00,1289468658,-1289358479889747180824,276323,276323,276323,276323,1289468658,0,247864904197222875830
2026-04-02 04:49:00,-3815013220,3814610232092912119347,276322,276323,276322,276323,0,3814610232092912119347,247864904197222875830
2026-04-02 04:52:00,826304986,-826216004000000000000,276322,276322,276322,276322,826304986,0,247864904197222875830
2026-04-02 04:56:00,-2651773910,2643957398903491971931,276322,276275,276275,276322,119423655666,121991777497695579065179,247864904197222875830
2026-04-02 04:57:00,1939777861,-1939569913691522034807,276322,276322,276322,276322,1939777861,0,247864904197222875830
2026-04-02 04:59:00,769145126,-769071077000000000000,276323,276323,276323,276323,769145126,0,247864904197222875830
2026-04-02 05:04:00,1518600032,-1518467844489553526458,276323,276323,276323,276323,1518600032,0,247864904197222875830
2026-04-02 05:07:00,1020878559,-1020800153743666735967,276323,276323,276323,276323,1020878559,0,247864904197222875830
2026-04-02 05:09:00,1019854499,-1019784568725864822728,276323,276323,276323,276323,1019854499,0,247864904197222875830
2026-04-02 05:11:00,1057277425,-1057213788000000000000,276323,276323,276323,276323,1057277425,0,247864904197222875830
2026-04-02 05:12:00,-4207320000,4206971226049956334178,276323,276323,276323,276323,0,4206971226049956334178,247864904197222875830
2026-04-02 05:13:00,685441223,-685381518000000000000,276323,276323,276323,276323,685441223,0,247864904197222875830
2026-04-02 05:19:00,-521673047,521622734557713811997,276323,276323,276323,276323,0,521622734557713811997,247864904197222875830
2026-04-02 05:28:00,1002776280,-1002691542832457978016,276323,276323,276323,276323,1002776280,0,247864904197222875830
2026-04-02 05:31:00,-31211943,31209114780426637063,276323,276323,276323,276323,0,31209114780426637063,247864904197222875830
2026-04-02 05:33:00,-88717376,88709296358384740765,276323,276323,276323,276323,0,88709296358384740765,247864904197222875830
2026-04-02 05:34:00,1001928234,-1001851694241939291559,276323,276323,276323,276323,1101228234,99290881230030547600,247864904197222875830
2026-04-02 05:35:00,-508792766,508749318158040132269,276323,276323,276323,276323,0,508749318158040132269,247864904197222875830
2026-04-02 05:38:00,-2018923516,2018730525813150497989,276323,276323,276323,276323,0,2018730525813150497989,247864904197222875830
2026-04-02 05:39:00,-647373771,647304925344605298639,276322,276322,276322,276322,0,647304925344605298639,247864904197222875830
2026-04-02 05:42:00,391545187,-391507059200471056546,276323,276323,276323,276323,391545187,0,247864904197222875830
2026-04-02 05:43:00,281864581,-281837900000000000000,276323,276323,276323,276323,281864581,0,247864904197222875830
2026-04-02 05:51:00,631158651,-631101229241102263362,276323,276323,276323,276323,631158651,0,247864904197222875830
2026-04-02 05:58:00,3000230395,-3000001386308762740995,276323,276323,276323,276323,3000230395,0,247864904197222875830
2026-04-02 06:04:00,-323294392,323269972706737515768,276323,276323,276323,276323,0,323269972706737515768,247864904197222875830
2026-04-02 06:06:00,-260393804,260373523031286948450,276323,276323,276323,276323,0,260373523031286948450,247864904197222875830
2026-04-02 06:12:00,-610668866,610619157220704684002,276323,276323,276323,276323,0,610619157220704684002,247864904197222875830
2026-04-02 06:14:00,266791916,-266772497425058119893,276323,276323,276323,276323,266791916,0,247864904197222875830
2026-04-02 06:17:00,2351271264,-2351124954000000000000,276323,276323,276323,276323,2351271264,0,247864904197222875830
2026-04-02 06:22:00,-2276871066,2276705069769702256233,276323,276323,276323,276323,223128934,2499817936769702256233,247864904197222875830
2026-04-02 06:23:00,-2500000000,2499772012878585451542,276323,276323,276323,276323,0,2499772012878585451542,247864904197222875830
2026-04-02 06:30:00,57674893,-57669642888790615846,276323,276323,276323,276323,57674893,0,247864904197222875830
2026-04-02 06:33:00,1000109,-1000018250235952207,276323,276323,276323,276323,1000109,0,247864904197222875830
2026-04-02 06:53:00,-84216888,84208368893579566252,276323,276323,276323,276323,0,84208368893579566252,247864904197222875830
2026-04-02 07:04:00,-38157874,38153995441556344119,276323,276323,276323,276323,0,38153995441556344119,247864904197222875830
2026-04-02 07:10:00,86446772,-86439280950432570175,276323,276323,276323,276323,127795395,41344449459039340873,247864904197222875830
2026-04-02 07:11:00,272726178,-272701633683538313216,276323,276323,276323,276323,272726178,0,247864904197222875830
2026-04-02 07:13:00,-1243559723,1243430500976778103279,276322,276323,276322,276323,0,1243430500976778103279,247864904197222875830
2026-04-02 07:14:00,73849703,-73842420000085721262,276322,276322,276322,276322,73849703,0,247864904197222875830
2026-04-02 07:16:00,646709934,-646648027891647151679,276323,276323,276323,276323,646709934,0,247864904197222875830
2026-04-02 07:22:00,-109882344,109870759635361943075,276323,276323,276323,276323,20471921,130340776264995318990,247864904197222875830
2026-04-02 07:25:00,-382298033,382257683340964449068,276323,276323,276323,276323,0,382257683340964449068,247864904197222875830
2026-04-02 07:26:00,-556271584,556210766353596995774,276322,276322,276322,276322,0,556210766353596995774,247864904197222875830
2026-04-02 07:31:00,2531621097,-2531389802071716521082,276323,276323,276323,276323,2531621097,0,247864904197222875830
2026-04-02 07:38:00,5600327944,-5600000000000000000000,276323,276323,276323,276323,5600327944,0,247864904197222875830
2026-04-02 07:39:00,-2216697074,2216575359895299185385,276323,276323,276323,276323,0,2216575359895299185385,247864904197222875830
2026-04-02 07:40:00,-15662278,15661276285385560342,276323,276323,276323,276323,0,15661276285385560342,247864904197222875830
2026-04-02 07:41:00,-1025045799,1024975980879980950320,276323,276323,276323,276323,0,1024975980879980950320,247864904197222875830
2026-04-02 07:42:00,-49508822,49505234816977848243,276323,276323,276323,276323,0,49505234816977848243,247864904197222875830
2026-04-02 07:44:00,-6394698,6394232259740218312,276323,276323,276323,276323,0,6394232259740218312,247864904197222875830
2026-04-02 07:46:00,-1999000000,1998838557867414680752,276323,276323,276323,276323,0,1998838557867414680752,247864904197222875830
2026-04-02 07:48:00,-254786108,254763214614710617383,276323,276323,276323,276323,0,254763214614710617383,247864904197222875830
