timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-07-05 00:02:00,1960010,-1960116,0,0,0,0,1960010,0,661100944816327
2026-07-05 00:19:00,17363401,-17364328,0,0,0,0,17363401,0,661100944816327
2026-07-05 00:29:00,2264796,-2264918,0,0,0,0,2264796,0,661100944816327
2026-07-05 00:30:00,38606918,-38609274,0,0,0,0,41483992,2876938,661100944816327
2026-07-05 00:31:00,-961243714,961197583,0,0,0,0,0,961197583,661100944816327
2026-07-05 00:32:00,-184838652,184829461,0,0,0,0,0,184829461,661100944816327
2026-07-05 00:33:00,-62418195,62415061,-1,-1,-1,-1,0,62415061,643683162581459
2026-07-05 00:35:00,-104347,104338,-1,-1,-1,-1,0,104338,643683162581459
2026-07-05 00:36:00,-489402,489374,-1,-1,-1,-1,0,489374,643683162581459
2026-07-05 00:37:00,-1364941,1364866,-1,-1,-1,-1,0,1364866,643683162581459
2026-07-05 00:38:00,-155363,155353,-1,-1,-1,-1,0,155353,643683162581459
2026-07-05 00:39:00,-15272,15270,-1,-1,-1,-1,0,15270,643683162581459
2026-07-05 00:47:00,-112838,112831,-1,-1,-1,-1,0,112831,643683162581459
2026-07-05 00:52:00,-43472,43468,-1,-1,-1,-1,0,43468,643683162581459
2026-07-05 01:04:00,65439864,-65443133,0,0,0,0,65439864,0,661100944816327
2026-07-05 01:13:00,-12563482,12562851,-1,-1,-1,-1,0,12562851,643683162581459
2026-07-05 01:27:00,18279742,-18280659,0,0,0,0,18279742,0,661100944816327
2026-07-05 01:33:00,-1239316,1239254,0,0,0,0,0,1239254,661100944816327
2026-07-05 01:43:00,39539112,-39541094,0,0,0,0,39539112,0,661100944816327
2026-07-05 01:44:00,38900699,-38902653,0,0,0,0,38900699,0,661100944816327
2026-07-05 02:43:00,404603068,-404623651,0,0,0,0,404603068,0,661100944816327
2026-07-05 03:06:00,49897427,-49900000,0,0,0,0,49897427,0,661100944816327
2026-07-05 03:10:00,-129829815,129823508,0,0,0,0,0,129823508,661100944816327
2026-07-05 03:51:00,8998225245,-8998808782,0,0,0,0,8998225245,0,661100944816327
2026-07-05 04:21:00,21888851,-21890570,0,0,0,0,21888851,0,661100944816327
2026-07-05 04:37:00,-211342948,211338339,0,0,0,0,0,211338339,661100944816327
2026-07-05 05:10:00,-123089,123085,0,0,0,0,0,123085,661100944816327
2026-07-05 07:06:00,199984,-200000,0,0,0,0,199984,0,661100944816327
2026-07-05 08:01:00,-907362,907341,0,0,0,0,0,907341,661100944816327
2026-07-05 08:20:00,-32503483,32502761,0,0,0,0,0,32502761,661100944816327
2026-07-05 08:21:00,-29706269,29705606,0,0,0,0,0,29705606,661100944816327
2026-07-05 08:54:00,-15998689369,15997943428,-1,-1,-1,-1,0,15997943428,643683162581459
2026-07-05 09:13:00,74132340,-74134481,-1,-1,-1,-1,74132340,0,643683162581459
2026-07-05 09:33:00,-5400000000,5399571129,-1,-1,-1,-1,0,5399571129,643683162581459
2026-07-05 09:39:00,-4919586433,4916758923,-1,-2,-2,-1,23580413567,28496235833,643683162581459
2026-07-05 09:40:00,927356313,-927354785,-1,-1,-1,-1,927356313,0,643683162581459
2026-07-05 09:41:00,-408740,408698,-1,-1,-1,-1,0,408698,643683162581459
2026-07-05 09:46:00,-4500000000,4499517609,-1,-1,-1,-1,0,4499517609,643683162581459
2026-07-05 09:48:00,5096681893,-5096649918,-1,-1,-1,-1,5096681893,0,643683162581459
2026-07-05 09:49:00,1999771577,-1999781081,-1,-1,-1,-1,1999771577,0,643683162581459
2026-07-05 09:53:00,-3509092624,3507201133,-1,-2,-2,-1,15490907376,18997688594,643683162581459
2026-07-05 09:55:00,844856065,-844854607,-1,-1,-1,-1,844856065,0,643683162581459
