timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity,pool_price,oracle_price,dev_bps,token0,token1,pool_address,token0_sold_into_pool,usdc_sold_into_pool,swap_direction,peg_below,is_drain,drain_size_usd,restore_size_usd,swap_size_usd,drain_volume_usd
2023-03-16 00:00:00,-16563539034,16501198463,-39,-39,-39,-39,16563539034,16501198463,3568732729230664,0.9961077893511838,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,16563.539034,16563.539034,0.0
2023-03-16 00:01:00,-2222000000,2213648638,-39,-39,-39,-39,2222000000,2213648638,3568732729230664,0.9961077893511838,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2222.0,2222.0,0.0
2023-03-16 00:04:00,-50187897784,50000000000,-39,-39,-39,-39,50187897784,50000000000,3568732729230664,0.9961077893511838,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,50187.897784,50187.897784,0.0
2023-03-16 00:07:00,-346592422374,345419626495,-37,-36,-37,-35,1214526814444,1210186367683,3568732729230664,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,346592.422374,346592.422374,0.0
2023-03-16 00:08:00,-138092600749,137621757896,-36,-37,-37,-36,265226878679,264290348536,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,138092.600749,138092.600749,0.0
2023-03-16 00:09:00,-302985845621,302048091883,-35,-35,-36,-35,1307705169423,1303162393909,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,302985.845621,302985.845621,0.0
2023-03-16 00:10:00,484328496976,-482557109372,-37,-37,-37,-37,484328496976,482557109372,3568732729230664,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,484328.496976,0.0,484328.496976,484328.496976
2023-03-16 00:11:00,-714619888147,712290233347,-35,-37,-37,-35,1906726424957,1900072819929,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,714619.888147,714619.888147,0.0
2023-03-16 00:12:00,82204083658,-81600626792,-35,-34,-37,-34,3214517477612,3203446714802,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,82204.083658,0.0,82204.083658,82204.083658
2023-03-16 00:13:00,123990783126,-123546832553,-35,-35,-35,-35,144058131580,143546832553,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,123990.783126,0.0,123990.783126,123990.783126
2023-03-16 00:14:00,59250392609,-59038099846,-35,-35,-35,-35,59250392609,59038099846,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,59250.392609,0.0,59250.392609,59250.392609
2023-03-16 00:17:00,-295283085619,294312992384,-35,-36,-36,-35,515745184735,513980438126,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,295283.085619,295283.085619,0.0
2023-03-16 00:18:00,322792481959,-321642754533,-36,-35,-36,-35,322792481959,321642754533,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,322792.481959,0.0,322792.481959,322792.481959
2023-03-16 00:19:00,-276356958481,275484284735,-35,-36,-36,-34,857099380249,854184037713,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,276356.958481,276356.958481,0.0
2023-03-16 00:20:00,-73565880915,73334318205,-35,-35,-35,-35,209374836227,208665681795,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,73565.880915,73565.880915,0.0
2023-03-16 00:21:00,-59826142361,59650504250,-35,-35,-35,-34,289328332819,288349495750,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,59826.142361,59826.142361,0.0
2023-03-16 00:22:00,104388628915,-104017981674,-35,-35,-35,-35,134413613649,133943268504,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,104388.628915,0.0,104388.628915,104388.628915
2023-03-16 00:23:00,96992978266,-96649388700,-35,-35,-35,-35,96992978266,96649388700,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,96992.978266,0.0,96992.978266,96992.978266
2023-03-16 00:24:00,135045018044,-134563452629,-35,-35,-35,-35,135045018044,134563452629,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,135045.018044,0.0,135045.018044,135045.018044
2023-03-16 00:25:00,25982494764,-25889417638,-35,-35,-35,-35,25982494764,25889417638,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,25982.494764,0.0,25982.494764,25982.494764
2023-03-16 00:26:00,-4306177217,4291600000,-35,-35,-35,-35,4306177217,4291600000,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,4306.177217,4306.177217,0.0
2023-03-16 00:27:00,-19567793721,19512533876,-35,-35,-35,-35,129277783907,128830362934,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,19567.793721,19567.793721,0.0
2023-03-16 00:28:00,40905494801,-40730724710,-35,-36,-36,-35,323428911763,322290947174,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,40905.494801,0.0,40905.494801,40905.494801
2023-03-16 00:29:00,236230434,-235382740,-35,-35,-35,-35,236230434,235382740,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,236.230434,0.0,236.230434,236.230434
2023-03-16 00:30:00,668634766,-657550391,-35,-35,-35,-35,87817886746,87511828081,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,668.634766,0.0,668.634766,668.634766
2023-03-16 00:31:00,-189755258512,189115783263,-35,-35,-35,-35,189755258512,189115783263,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,189755.258512,189755.258512,0.0
2023-03-16 00:32:00,67946125801,-67703652568,-35,-35,-35,-35,75892866065,75623652568,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,67946.125801,0.0,67946.125801,67946.125801
2023-03-16 00:33:00,-40629498828,40492967145,-35,-35,-35,-35,40629498828,40492967145,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,40629.498828,40629.498828,0.0
2023-03-16 00:35:00,34432001729,-34309454913,-35,-35,-35,-35,34432001729,34309454913,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,34432.001729,0.0,34432.001729,34432.001729
2023-03-16 00:37:00,40413587861,-40269445079,-35,-35,-35,-35,40413587861,40269445079,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,40413.587861,0.0,40413.587861,40413.587861
2023-03-16 00:38:00,1003583692,-1000000000,-35,-35,-35,-35,1003583692,1000000000,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,1003.583692,0.0,1003.583692,1003.583692
2023-03-16 00:39:00,-52142501961,51974002052,-35,-35,-35,-35,122702672593,122282826520,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,52142.501961,52142.501961,0.0
2023-03-16 00:40:00,-2553129088,2544548443,-35,-35,-35,-35,2553129088,2544548443,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2553.129088,2553.129088,0.0
2023-03-16 00:41:00,103015076093,-102647036220,-35,-35,-35,-35,105426773969,105050629700,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,103015.076093,0.0,103015.076093,103015.076093
2023-03-16 00:42:00,-3010177953,3000000000,-35,-35,-35,-35,3010177953,3000000000,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,3010.177953,3010.177953,0.0
2023-03-16 00:46:00,58509684733,-58299830046,-35,-35,-35,-35,58827078723,58616150974,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,58509.684733,0.0,58509.684733,58509.684733
2023-03-16 00:47:00,10330502264,-10293349728,-36,-36,-36,-36,10661228278,10622952814,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,10330.502264,0.0,10330.502264,10330.502264
2023-03-16 00:48:00,2260725410,-2252598098,-36,-36,-36,-36,2260725410,2252598098,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,2260.72541,0.0,2260.72541,2260.72541
2023-03-16 00:52:00,49024648128,-48847760636,-36,-36,-36,-36,51399188692,51214237584,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,49024.648128,0.0,49024.648128,49024.648128
2023-03-16 00:55:00,-9026584955,8995800000,-36,-36,-36,-36,9026584955,8995800000,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,9026.584955,9026.584955,0.0
2023-03-16 00:59:00,-1573363216,1568000000,-36,-36,-36,-36,1573363216,1568000000,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,1573.363216,1573.363216,0.0
2023-03-16 01:00:00,7183381343,-7157456690,-36,-36,-36,-36,7183381343,7157456690,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,7183.381343,0.0,7183.381343,7183.381343
2023-03-16 01:03:00,-57237147257,57042449923,-35,-35,-35,-35,57237147257,57042449923,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,57237.147257,57237.147257,0.0
2023-03-16 01:04:00,-49102070879,48935714995,-35,-35,-35,-35,49102070879,48935714995,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,49102.070879,49102.070879,0.0
2023-03-16 01:06:00,50000000000,-49820631814,-35,-35,-35,-35,50000000000,49820631814,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,50000.0,0.0,50000.0,50000.0
2023-03-16 01:07:00,-24039704385,23960286084,-35,-36,-36,-35,45039704385,44884818232,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,24039.704385,24039.704385,0.0
2023-03-16 01:09:00,-16633677562,16578178795,-35,-35,-35,-35,24983656162,24898227221,9802014179673123,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,16633.677562,16633.677562,0.0
2023-03-16 01:10:00,74200481372,-73930581388,-36,-35,-36,-35,107741419626,107357274098,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,74200.481372,0.0,74200.481372,74200.481372
2023-03-16 01:11:00,147139508190,-146605895947,-36,-36,-36,-36,147139508190,146605895947,6141118045939554,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,147139.50819,0.0,147139.50819,147139.50819
2023-03-16 01:13:00,133033591883,-132545099671,-37,-37,-37,-37,133033591883,132545099671,3568732729230664,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,133033.591883,0.0,133033.591883,133033.591883
2023-03-16 01:14:00,-1090026787867,1089730546538,-34,0,-34,7,34725964528815,34698098502604,9802014179673123,0.9966059428665999,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,1090026.787867,1090026.787867,0.0
2023-03-16 01:16:00,-25769389354,25696258054,-34,-34,-34,-34,127800799470,127376742902,9802014179673123,0.9966059428665999,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,25769.389354,25769.389354,0.0
2023-03-16 01:17:00,67866682092,-67633481015,-34,-34,-34,-34,67866682092,67633481015,9807378199582499,0.9966059428665999,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,67866.682092,0.0,67866.682092,67866.682092
2023-03-16 01:19:00,158507345057,-157959048191,-34,-34,-34,-34,158507345057,157959048191,9807378199582499,0.9966059428665999,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,158507.345057,0.0,158507.345057,158507.345057
2023-03-16 01:20:00,211959240696,-211218137049,-35,-34,-35,-34,211959240696,211218137049,10373463680362300,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,211959.240696,0.0,211959.240696,211959.240696
2023-03-16 01:21:00,2639083925,-2628050217,-35,-35,-35,-35,20209406961,20140055203,10373463680362300,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,2639.083925,0.0,2639.083925,2639.083925
2023-03-16 01:22:00,-407351691,406000000,-35,-35,-35,-35,407351691,406000000,10373463680362300,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,407.351691,407.351691,0.0
2023-03-16 01:23:00,-5274280594,5256782136,-35,-35,-35,-35,5274280594,5256782136,10373463680362300,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,5274.280594,5274.280594,0.0
2023-03-16 01:24:00,4221519660,-4206672905,-35,-35,-35,-35,4221519660,4206672905,10373463680362300,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,4221.51966,0.0,4221.51966,4221.51966
2023-03-16 01:26:00,307132061333,-306042722640,-35,-35,-35,-35,307235382753,306145701242,10373463680362300,0.9965062922373761,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,307132.061333,0.0,307132.061333,307132.061333
2023-03-16 01:27:00,92581035839,-92235277652,-36,-36,-36,-36,231514144135,230695277652,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,92581.035839,0.0,92581.035839,92581.035839
2023-03-16 01:28:00,-692954348,690601840,-36,-36,-36,-36,692954348,690601840,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,692.954348,692.954348,0.0
2023-03-16 01:29:00,231150856065,-230311644087,-36,-36,-36,-36,236319888845,235462774569,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,231150.856065,0.0,231150.856065,231150.856065
2023-03-16 01:32:00,-10182961930,10148233780,-36,-36,-36,-36,15432874868,15378916348,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,10182.96193,10182.96193,0.0
2023-03-16 01:34:00,-22185778770,22109082634,-36,-36,-36,-36,22185778770,22109082634,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,22185.77877,22185.77877,0.0
2023-03-16 01:35:00,84585097757,-84274493775,-36,-36,-36,-36,90145462207,89815512679,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,84585.097757,0.0,84585.097757,84585.097757
2023-03-16 01:36:00,4376663754,-4360563243,-36,-36,-36,-36,4376663754,4360563243,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,4376.663754,0.0,4376.663754,4376.663754
2023-03-16 01:39:00,-105366681,105000000,-36,-36,-36,-36,105366681,105000000,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,105.366681,105.366681,0.0
2023-03-16 01:40:00,57100838682,-56889660236,-37,-36,-37,-36,63033321550,62801495138,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,57100.838682,0.0,57100.838682,57100.838682
2023-03-16 01:41:00,-191011087,190342751,-37,-37,-37,-37,191011087,190342751,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,191.011087,191.011087,0.0
2023-03-16 01:45:00,220292346,-219477650,-37,-37,-37,-37,220292346,219477650,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,220.292346,0.0,220.292346,220.292346
2023-03-16 01:46:00,48986071408,-48804130137,-37,-37,-37,-37,50993093502,50804130137,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,48986.071408,0.0,48986.071408,48986.071408
2023-03-16 01:47:00,198000000,-197263069,-37,-37,-37,-37,198000000,197263069,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,198.0,0.0,198.0,198.0
2023-03-16 01:48:00,-2669401616,2660000000,-37,-37,-37,-37,2669401616,2660000000,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2669.401616,2669.401616,0.0
2023-03-16 01:49:00,4257000000,-4241156889,-37,-37,-37,-37,4257000000,4241156889,4140182229919841,0.9963070208701319,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,4257.0,0.0,4257.0,4257.0
2023-03-16 01:50:00,-122995963759,122571376452,-36,-36,-36,-36,178055321609,177428623548,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,122995.963759,122995.963759,0.0
2023-03-16 01:52:00,-17376860842,17328356510,-36,-36,-36,-36,136247692204,135764013460,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,17376.860842,17376.860842,0.0
2023-03-16 01:53:00,-7024370138,7000000000,-36,-36,-36,-36,7024370138,7000000000,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,7024.370138,7024.370138,0.0
2023-03-16 01:55:00,1122323050,-1118206602,-36,-36,-36,-36,1122323050,1118206602,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,1122.32305,0.0,1122.32305,1122.32305
2023-03-16 01:56:00,-1062485234,1058800000,-36,-36,-36,-36,1062485234,1058800000,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,1062.485234,1062.485234,0.0
2023-03-16 01:57:00,-10034789205,10000000000,-36,-36,-36,-36,10034789205,10000000000,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,10034.789205,10034.789205,0.0
2023-03-16 01:58:00,28323591527,-28219622471,-36,-36,-36,-36,28861540091,28755702307,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,28323.591527,0.0,28323.591527,28323.591527
2023-03-16 01:59:00,-4445781312,4430340637,-36,-36,-36,-36,4445781312,4430340637,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,4445.781312,4445.781312,0.0
2023-03-16 02:04:00,-2006968498,2000000000,-36,-36,-36,-36,2006968498,2000000000,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2006.968498,2006.968498,0.0
2023-03-16 02:05:00,-4491410518,4475819987,-36,-36,-36,-36,4491410518,4475819987,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,4491.410518,4491.410518,0.0
2023-03-16 02:06:00,-2006964619,2000000000,-36,-36,-36,-36,2006964619,2000000000,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2006.964619,2006.964619,0.0
2023-03-16 02:10:00,10425585837,-10387315925,-36,-36,-36,-36,10425585837,10387315925,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,10425.585837,0.0,10425.585837,10425.585837
2023-03-16 02:12:00,30000000000,-29889697280,-36,-36,-36,-36,30000000000,29889697280,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,30000.0,0.0,30000.0,30000.0
2023-03-16 02:13:00,-1352141195,1347996347,-36,-36,-36,-36,7001180047,6976244493,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,1352.141195,1352.141195,0.0
2023-03-16 02:14:00,-2132374985,2124951781,-36,-36,-36,-36,2132374985,2124951781,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2132.374985,2132.374985,0.0
2023-03-16 02:15:00,-3185099694,3174014264,-36,-36,-36,-36,3185099694,3174014264,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,3185.099694,3185.099694,0.0
2023-03-16 02:16:00,8744015049,-8711354633,-36,-36,-36,-36,13539808181,13490444605,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,True,True,sell_usdc,True,True,8744.015049,0.0,8744.015049,8744.015049
2023-03-16 02:17:00,-2007643149,2000652085,-36,-36,-36,-36,2007643149,2000652085,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,2007.643149,2007.643149,0.0
2023-03-16 02:18:00,-4572553971,4556635769,-36,-36,-36,-36,4572553971,4556635769,6712567546628731,0.996406651572219,0.9993,7.000000000000339,USDC,USDT,0x3416cf6c708da44db2624d63ea0aaef7113527c6,False,False,buy_usdc,True,False,0.0,4572.553971,4572.553971,0.0
