timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-02-05 00:01:00,397484,-398200,19,19,19,19,397484,398200,2275569860618573
2026-02-05 00:03:00,39901175906,-39972768293,18,18,18,18,39901175906,39972768293,5182414364418945
2026-02-05 00:04:00,-43258657362,43357123343,19,19,19,19,164501131000,164821736001,2275569860618573
2026-02-05 00:05:00,-21438198963,21481404326,19,19,19,19,21444198961,21487415270,2275569860618573
2026-02-05 00:06:00,9618672188,-9636179446,19,19,19,19,9618672188,9636179446,2275569860618573
2026-02-05 00:07:00,1651700000,-1654698110,19,19,19,19,1651700000,1654698110,2275569860618573
2026-02-05 00:13:00,123046743,-123269996,19,19,19,19,123046743,123269996,2275569860618573
2026-02-05 00:14:00,352108065,-352726849,19,19,19,19,551719769,552740725,2275569860618573
2026-02-05 00:16:00,-19959792,20000000,19,19,19,19,19959792,20000000,2275569860618573
2026-02-05 00:18:00,3103185184,-3092829742,19,18,18,19,162596814816,162904036652,2275569860618573
2026-02-05 00:19:00,-135001330260,135308632871,21,20,20,31,391153998714,392086670937,426833505987221
2026-02-05 00:20:00,-1252563861,1255452130,21,21,21,21,1855676027,1859807210,426833505987221
2026-02-05 00:21:00,29382272223,-29441387987,20,21,20,21,29382272223,29441387987,4441995630305723
2026-02-05 00:23:00,953518046,-955419362,20,20,20,20,953518046,955419362,4441995630305723
2026-02-05 00:25:00,-2976729630,2985868805,20,20,20,20,28976729630,29037818579,4441995630305723
2026-02-05 00:26:00,-24943621624,24998739020,21,21,21,21,24943621624,24998739020,426833505987221
2026-02-05 00:29:00,15246158775,-15276907728,20,21,20,21,15246158775,15276907728,4441995630305723
2026-02-05 00:31:00,505331719,-506335883,20,20,20,20,567358267,568498879,7272007283140882
2026-02-05 00:34:00,84993760817,-85162698811,20,20,20,20,84993760817,85162698811,7272007283140882
2026-02-05 00:35:00,-465879841,466893792,20,20,20,20,465879841,466893792,7272007283140882
2026-02-05 00:36:00,20842899110,-20884025979,20,20,20,20,20842899110,20884025979,7272007283140882
2026-02-05 00:37:00,11531576862,-11554085198,20,20,20,20,13468423138,13495136112,7272007283140882
2026-02-05 00:38:00,86130370000,-86298776423,20,20,20,20,86130370000,86298776423,7272007283140882
2026-02-05 00:41:00,69056125473,-69189669571,20,20,20,20,69056125473,69189669571,7272007283140882
2026-02-05 00:42:00,40000000000,-40076938774,20,20,20,20,40000000000,40076938774,46852038502017298
2026-02-05 00:43:00,3611907756,-3618850257,20,20,20,20,3611907756,3618850257,7272007283140882
2026-02-05 00:44:00,29473789793,-29530307331,20,20,20,20,29473789793,29530307331,7272007283140882
2026-02-05 00:45:00,36422310153,-36491800866,20,20,20,20,36621890167,36691800866,7272007283140882
2026-02-05 00:46:00,13997800000,-14024298753,19,19,19,19,13997800000,14024298753,468349365712912
2026-02-05 00:47:00,4719808365,-4728581060,19,19,19,19,4719808365,4728581060,468349365712912
2026-02-05 00:49:00,-116115753,116353703,19,19,19,19,116115753,116353703,468349365712912
2026-02-05 00:51:00,-999808,1001858,19,19,19,19,999808,1001858,468349365712912
2026-02-05 00:52:00,21882168834,-21921754633,18,18,18,18,21882168834,21921754633,1167341369900503
2026-02-05 00:53:00,-2464609,2470500,18,18,18,18,12449807,12473500,1167341369900503
2026-02-05 00:54:00,-6930252,6944000,18,18,18,18,6930252,6944000,1167341369900503
2026-02-05 00:59:00,114714586,-114919111,18,18,18,18,114714586,114919111,1167341369900503
2026-02-05 01:02:00,-1000000,1001985,18,18,18,18,1000000,1001985,3996635228632452
2026-02-05 01:04:00,-2167608219,2171908250,18,18,18,18,2167608219,2171908250,3996635228632452
2026-02-05 01:05:00,67069818014,-67188033709,18,18,18,18,70097172670,70221292537,3996635228632452
2026-02-05 01:06:00,401908189,-402611597,18,18,18,18,401908189,402611597,3996635228632452
2026-02-05 01:07:00,1121175924,-1123137747,18,18,18,18,1121175924,1123137747,3996635228632452
2026-02-05 01:09:00,229523044880,-229769722967,16,18,13,18,1621709345986,1624049088471,1173255384132247
2026-02-05 01:10:00,-23230805713,23272859524,17,17,17,17,23230805713,23272859524,2671400699429380
2026-02-05 01:11:00,-193136773,193488100,17,17,17,17,193136773,193488100,2671400699429380
2026-02-05 01:12:00,1027547418,-1029174479,17,17,17,17,1385957218,1388236297,2671400699429380
2026-02-05 01:13:00,-32459492,32518517,17,17,17,17,32459492,32518517,2671400699429380
2026-02-05 01:14:00,-170274877081,170594972767,18,17,17,18,170531305389,170851815967,3996635228632452
2026-02-05 01:15:00,-83320955519,83634699666,18,18,18,152,1589048058859,1596206021764,3996635228632452
2026-02-05 01:16:00,6980974192,-6993338724,18,18,18,18,6980974192,6993338724,3996635228632452
2026-02-05 01:17:00,292732913,-293248224,18,18,18,18,319010425,319577496,3996635228632452
2026-02-05 01:18:00,-35250217113,35319959251,18,18,18,18,35250217113,35319959251,4005460254726017
2026-02-05 01:19:00,147034227608,-147291555622,18,18,18,18,147034227608,147291555622,4005460254726017
2026-02-05 01:20:00,-113773205438,113994173842,18,18,18,18,113777803018,113998779560,4005460254726017
2026-02-05 01:21:00,35576701152,-35634129448,18,18,18,18,87833448858,87993589490,4005460254726017
2026-02-05 01:22:00,1369223496,-1371606365,18,18,18,18,1530776504,1533474751,4005460254726017
2026-02-05 01:23:00,4316240711,-4323651351,18,18,18,18,5771721001,5781969607,4005460254726017
2026-02-05 01:24:00,-110653711712,110872551677,19,19,19,19,110653711712,110872551677,4453606069862087
2026-02-05 01:25:00,-10522505783,10543630149,19,19,19,19,10533600345,10554744785,4453606069862087
2026-02-05 01:26:00,-390061052228,390879736613,19,19,19,22,479893291452,480891947227,4453606069862087
2026-02-05 01:27:00,113139311669,-113349850976,19,19,19,19,130275590695,130521243250,4453606069862087
2026-02-05 01:28:00,-348569,349284,19,19,19,19,348569,349284,4453606069862087
2026-02-05 01:29:00,256715,-257189,19,19,19,19,256715,257189,4453606069862087
2026-02-05 01:30:00,6471989569,-6483957177,19,19,19,19,6471989569,6483957177,4477287086563232
2026-02-05 01:34:00,513634943,-514583921,19,19,19,19,513634943,514583921,4477287086563232
2026-02-05 01:35:00,-21017518748,21060962104,19,19,19,19,24046192992,24095261240,4477287086563232
2026-02-05 01:36:00,-53305366561,53415713429,19,19,19,19,53768736465,53879943727,4477287086563232
2026-02-05 01:37:00,-31760399730,31826724209,19,19,19,19,31760399730,31826724209,4477287086563232
2026-02-05 01:38:00,-37188455716,37267714061,21,19,19,21,37194882936,37274153459,435658532080786
2026-02-05 01:39:00,22213702218,-22216985210,19,21,19,21,422342375708,423177544454,4477287086563232
2026-02-05 01:41:00,-937865303,939838829,20,20,20,20,937865303,939838829,435713605914314
2026-02-05 01:42:00,40058844700,-40134683886,19,19,19,19,40058844700,40134683886,4477287086563232
2026-02-05 01:43:00,-39116973510,39198858931,19,19,19,19,39116973510,39198858931,4477287086563232
2026-02-05 01:44:00,-283286162,283881849,20,20,20,20,283286162,283881849,435713605914314
2026-02-05 01:45:00,295142939,-284385218,19,19,19,19,113255802791,113481071570,4477287086563232
2026-02-05 01:46:00,10720506,-10740892,19,19,19,19,10720506,10740892,4477287086563232
2026-02-05 01:47:00,73159381573,-73297309519,19,19,19,19,73159381573,73297309519,4477287086563232
2026-02-05 01:48:00,-79988120232,80155171791,20,19,19,20,79988120232,80155171791,435713605914314
2026-02-05 01:49:00,26210890114,-26255434874,19,19,19,19,79335866472,79491308222,4477287086563232
2026-02-05 01:50:00,-20160621035,20202918088,20,19,19,20,20160621035,20202918088,435713605914314
2026-02-05 01:51:00,-30423284329,30489476967,21,21,21,21,30423284329,30489476967,435658532080786
2026-02-05 01:52:00,20384445748,-20425446318,20,21,20,21,20384445748,20425446318,435713605914314
2026-02-05 01:53:00,-6198369401,6212069866,20,20,20,20,8020369265,8037702046,435713605914314
2026-02-05 01:54:00,174988871,-175337764,20,20,20,20,174988871,175337764,435713605914314
2026-02-05 01:55:00,-16136854016,16176137510,21,20,20,22,48887485410,48994965020,435658532080786
2026-02-05 01:56:00,7112642302,-7126941206,21,21,21,21,10021601896,10042508530,435658532080786
2026-02-05 01:57:00,16274893613,-16304672968,20,20,19,20,43514859261,43602639138,435713605914314
2026-02-05 01:58:00,7149919995,-7160785434,20,21,20,21,37396383703,37473648780,435713605914314
2026-02-05 01:59:00,1235702150,-1238080000,20,20,20,20,1235702150,1238080000,435713605914314
2026-02-05 02:00:00,9562726975,-9579514775,19,20,19,20,23871105899,23917914773,4477287086563232
2026-02-05 02:01:00,4710565717,-4719507709,19,19,19,19,4710565717,4719507709,4477287086563232
2026-02-05 02:02:00,-10981228401,11004292147,20,19,19,20,10981228401,11004292147,435713605914314
2026-02-05 02:03:00,4185730914,-4193709640,20,20,20,20,4185730914,4193709640,32554265259298506
2026-02-05 02:04:00,-110766646,111000000,20,20,20,20,110766646,111000000,435713605914314
2026-02-05 02:05:00,6232512160,-6244361085,19,19,19,19,6232512160,6244361085,4477287086563232
2026-02-05 02:08:00,125156081719,-125390292591,19,19,19,19,125156081719,125390292591,4477287086563232
2026-02-05 02:09:00,-135715421281,135996992543,20,19,19,20,135917898117,136199859499,435713605914314
2026-02-05 02:10:00,22164497220,-22206651451,19,20,19,20,22164497220,22206651451,4477287086563232
2026-02-05 02:12:00,-1016938419,1019068728,19,19,19,19,1016938419,1019068728,4477287086563232
2026-02-05 02:13:00,-4263952333,4272889618,19,19,19,19,4263952333,4272889618,4477287086563232
2026-02-05 02:14:00,34860246184,-34926060360,19,19,19,19,35139753816,35206149738,4477287086563232
2026-02-05 02:15:00,-13519291,13547431,19,19,19,19,13519291,13547431,4477287086563232
2026-02-05 02:16:00,3524930498,-3531311289,19,19,19,19,5986184060,5997688265,4477287086563232
2026-02-05 02:18:00,-32917004,32985465,19,19,19,19,32917004,32985465,4477287086563232
2026-02-05 02:20:00,1989356241,-1993056558,19,19,19,19,2364120159,2368599558,4477287086563232
2026-02-05 02:21:00,-42142060408,42232776981,19,19,19,20,69184001606,69325951079,4477287086563232
2026-02-05 02:22:00,7815773777,-7830589506,19,19,19,19,7815773777,7830589506,4477287086563232
2026-02-05 02:23:00,6001022590,-6012379672,19,19,19,19,6001022590,6012379672,4477287086563232
2026-02-05 02:24:00,47710401334,-47798623739,19,19,19,19,62647866972,62766988133,4477287086563232
2026-02-05 02:26:00,-9988315764,10009016066,19,19,19,19,9988315764,10009016066,4477287086563232
2026-02-05 02:28:00,-23422828702,23520506546,19,18,18,19,512042913854,513029336334,4477287086563232
2026-02-05 02:29:00,112745151714,-112949890467,19,19,19,19,161797292044,162104045013,4477287086563232
2026-02-05 02:31:00,-91342137976,91540687445,19,19,19,19,199401166180,199803656483,4477287086563232
2026-02-05 02:32:00,152138921409,-152419029807,19,19,19,19,152138921409,152419029807,4477287086563232
2026-02-05 02:33:00,-870494922,872284272,19,19,19,19,1286654922,1289196282,4477287086563232
2026-02-05 02:34:00,277937994,-278421135,19,19,19,19,469553272,470421135,4477287086563232
2026-02-05 02:35:00,2025894701,-2029310042,19,19,19,19,4473052299,4481381526,4477287086563232
2026-02-05 02:36:00,24622994721,-24667318574,18,19,18,19,25049316661,25094496084,1199847412695213
2026-02-05 02:37:00,21292922746,-21327635450,18,18,18,19,56289008528,56393739326,1199847412695213
2026-02-05 02:38:00,4000482469,-4007581026,18,18,18,18,4020442973,4027581026,1199847412695213
2026-02-05 02:39:00,85295923988,-85441817756,17,18,17,18,85295923988,85441817756,2680225725522945
2026-02-05 02:41:00,79935091527,-80040553436,17,15,15,17,335084159875,335627266186,2680225725522945
2026-02-05 02:42:00,-331812631458,332452401241,18,18,18,18,392237086314,392984666497,5218578447246785
2026-02-05 02:43:00,103923139162,-104105695391,18,18,18,18,106458282624,106645854533,5218578447246785
2026-02-05 02:44:00,620449672,-621528637,18,18,18,18,620449672,621528637,5218578447246785
2026-02-05 02:45:00,496296380,-497159335,18,18,18,18,496296380,497159335,5218578447246785
2026-02-05 02:46:00,1824735377,-1827905396,18,18,18,18,1844690681,1847899396,5218578447246785
2026-02-05 02:47:00,27983364878,-28031849392,18,18,18,18,27983364878,28031849392,5218578447246785
2026-02-05 02:48:00,46840362854,-46920846064,18,18,18,18,46840362854,46920846064,5218578447246785
2026-02-05 02:49:00,1187797790,-1189670273,18,18,18,18,2759705114,2764578387,5218578447246785
2026-02-05 02:51:00,130163858430,-130381661204,17,17,17,17,130163858430,130381661204,2680225725522945
2026-02-05 02:53:00,28698854976,-28744443046,17,17,17,17,36460263094,36519868288,2680225725522945
2026-02-05 02:54:00,-1471727997,1479991208,17,16,16,17,57430214521,57527192798,2680225725522945
2026-02-05 02:55:00,-146260864,146525667,17,17,17,17,152254864,152529291,2673977778632806
2026-02-05 02:56:00,-78583853057,78728124284,17,17,17,17,78583853057,78728124284,2673977778632806
2026-02-05 02:57:00,12688734576,-12709443902,17,17,17,17,16252100064,16279439072,2673977778632806
2026-02-05 02:59:00,-15558168035,15587132308,17,17,17,17,15558168035,15587132308,2673977778632806
2026-02-05 03:00:00,5861189868,-5870943720,17,17,17,17,5908413704,5918255542,2673977778632806
2026-02-05 03:01:00,-2761992815,2767141587,17,17,17,17,2761992815,2767141587,2673977778632806
2026-02-05 03:02:00,-66620906664,66746577429,18,17,17,18,66620906664,66746577429,8042435719238775
2026-02-05 03:03:00,-420267481,421068159,18,18,18,18,420267481,421068159,8042435719238775
2026-02-05 03:04:00,-1054860125,1056869999,18,18,18,18,1054860125,1056869999,8042435719238775
2026-02-05 03:06:00,21955703659,-21993068491,17,18,17,18,21955703659,21993068491,2673977778632806
2026-02-05 03:07:00,-40687321054,40764821610,18,18,18,18,40687321054,40764821610,8042435719238775
2026-02-05 03:08:00,-892136055,893871202,18,18,18,18,1200888041,1203151158,8042435719238775
2026-02-05 03:09:00,1525823147,-1528306598,18,18,18,18,2777625325,2782500086,8042435719238775
2026-02-05 03:10:00,71128299711,-71243423426,17,18,17,18,125900563849,126120305682,2673977778632806
2026-02-05 03:11:00,91856437298,-92006939815,17,17,17,17,91856437298,92006939815,2673977778632806
2026-02-05 03:12:00,-164725818,170633716,17,16,16,17,56173598014,56268196450,2673977778632806
2026-02-05 03:14:00,-15517391401,15545482763,17,17,17,17,15517391401,15545482763,2673977778632806
2026-02-05 03:15:00,2795022348,-2799535558,17,17,17,17,2795022348,2799535558,2673977778632806
2026-02-05 03:16:00,109647305794,-109815610060,15,15,15,15,109647305794,109815610060,1179969416915397
2026-02-05 03:17:00,-1713016837,1733829706,15,15,13,15,181386575891,181657032628,1179969416915397
2026-02-05 03:18:00,-75936897872,76066804612,16,15,15,16,75936897872,76066804612,1175832463335673
2026-02-05 03:19:00,-4532508062,4541263474,16,16,16,16,11428267646,11447864156,1175832463335673
2026-02-05 03:20:00,-889083881,890669929,16,16,16,16,889083881,890669929,1175832463335673
2026-02-05 03:21:00,136603723,-131741969,16,17,16,17,50829793991,50916270323,1175832463335673
2026-02-05 03:23:00,-189688715,190027235,16,16,16,16,189688715,190027235,1175832463335673
2026-02-05 03:25:00,570722421,-571626405,16,16,16,16,570722421,571626405,1175832463335673
2026-02-05 03:26:00,-34550716,34645814,16,16,16,16,368610172,369234186,1175832463335673
2026-02-05 03:27:00,1367024454,-1369183260,16,16,16,16,1409829194,1412064360,1175832463335673
2026-02-05 03:28:00,6298942006,-6304391713,16,16,16,17,50983352006,51069151713,1175990744009691
2026-02-05 03:29:00,17973000000,-18000950205,16,16,16,16,17973000000,18000950205,1175990744009691
2026-02-05 03:30:00,-25205383791,25249802935,16,16,16,16,25370814373,25415495371,2515750484496305
2026-02-05 03:31:00,20969626905,-21002443453,16,16,16,16,22966100963,23002443453,2515750484496305
2026-02-05 03:32:00,-998236236,1000000000,16,16,16,16,998236236,1000000000,2515750484496305
2026-02-05 03:33:00,11334467637,-11352149175,16,16,16,16,11610421969,11628588689,2515750484496305
2026-02-05 03:35:00,-4504331891,4512267397,16,16,16,16,4581440909,4589496541,2523092256478109
2026-02-05 03:37:00,3079818452,-3084567767,16,16,16,16,3638815762,3644548505,2523092256478109
2026-02-05 03:38:00,6618000000,-6628300296,16,16,16,16,6618000000,6628300296,2523092256478109
2026-02-05 03:40:00,-2778307271,2783183818,16,16,16,16,2778307271,2783183818,2523092256478109
2026-02-05 03:41:00,17599962352,-17627224575,16,16,16,16,17599962352,17627224575,2523092256478109
2026-02-05 03:42:00,-13248829896,13272026701,16,16,16,16,13678912380,13702772461,2523092256478109
2026-02-05 03:43:00,66742270429,-66843172928,15,16,15,16,76183213773,76300148800,1187469469571219
2026-02-05 03:44:00,914119647,-915483081,15,15,15,15,964119647,965567911,1187469469571219
2026-02-05 03:45:00,-891936510,893477257,15,15,15,15,1159936510,1161878217,1187469469571219
2026-02-05 03:48:00,980883,-982351,15,15,15,15,980883,982351,1187469469571219
2026-02-05 03:49:00,-2436938005,2441081008,16,16,16,16,2436938005,2441081008,2523092256478109
