timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2026-02-12 00:01:00,1011212668,-1011651839,5,5,5,5,1011212668,1011651839,53016596966350902
2026-02-12 00:03:00,253994499,-254053243,5,5,5,5,769278889,769664533,53016596966350902
2026-02-12 00:12:00,-174118309,174228769,5,5,5,5,174118309,174228769,53016596966350902
2026-02-12 00:14:00,-11723384134,11730824015,5,5,5,5,11723384134,11730824015,53016596966350902
2026-02-12 00:18:00,329574834,-329718105,5,5,5,5,329574834,329718105,53016596966350902
2026-02-12 00:20:00,11749851865,-11736199136,5,5,5,5,198259643351,198364564636,53016596966350902
2026-02-12 00:21:00,6076760403,-6079388945,5,5,5,5,6076760403,6079388945,53016596966350902
2026-02-12 00:24:00,-149904729024,149999984600,5,5,5,5,149904729024,149999984600,53016596966350902
2026-02-12 00:29:00,1251500000,-1252048318,5,5,5,5,1251500000,1252048318,53016596966350902
2026-02-12 00:30:00,12008264951,-12013523120,5,5,5,5,12008264951,12013523120,53016596966350902
2026-02-12 00:33:00,-107156001,107224343,5,5,5,5,107156001,107224343,53016596966350902
2026-02-12 00:35:00,-38981392,39006254,5,5,5,5,38981392,39006254,53016596966350902
2026-02-12 00:37:00,-9379263,9385246,5,5,5,5,9379263,9385246,53016596966350902
2026-02-12 00:38:00,24996604600,-25007532783,5,5,5,5,24996604600,25007532783,53016596966350902
2026-02-12 00:39:00,-276703115,276879332,5,5,5,5,276703115,276879332,53016596966350902
2026-02-12 00:40:00,-19532094,19544534,5,5,5,5,19532094,19544534,53016596966350902
2026-02-12 00:42:00,-36051560310,36074532346,5,5,5,5,36051560310,36074532346,101381609657278518
2026-02-12 00:43:00,3448390,-3449898,5,5,5,5,3448390,3449898,53016596966350902
2026-02-12 00:45:00,10000000,-10004374,5,5,5,5,10000000,10004374,53016596966350902
2026-02-12 00:47:00,157274056,-157287818,5,5,5,5,707268524,707632934,53016596966350902
2026-02-12 00:50:00,-486552286,486862495,5,5,5,5,486572158,486882375,53016596966350902
2026-02-12 00:52:00,-60072669,60110974,5,5,5,5,60092541,60130854,53016596966350902
2026-02-12 00:54:00,84461734486,-84498606537,5,5,5,5,84520595112,84557504595,53016596966350902
2026-02-12 00:55:00,-250190064,250349167,5,5,5,5,250209936,250369047,53016596966350902
2026-02-12 00:56:00,10018684881,-10023049169,5,5,5,5,10018684881,10023049169,53016596966350902
2026-02-12 01:03:00,26577409716,-26588968876,5,5,5,5,26577409716,26588968876,53016596966350902
2026-02-12 01:05:00,121141938,-121194562,5,5,5,5,121141938,121194562,53016596966350902
2026-02-12 01:06:00,117605185,-117656274,5,5,5,5,117605185,117656274,53016596966350902
2026-02-12 01:08:00,3105247850,-3106596627,5,5,5,5,3105247850,3106596627,53016596966350902
2026-02-12 01:09:00,9999401177,-10003741993,5,5,5,5,9999401177,10003741993,53016596966350902
2026-02-12 01:10:00,-72449652318,72495687951,5,5,5,5,72458272678,72504312049,53016596966350902
2026-02-12 01:14:00,-53128559,53162391,5,5,5,5,53128559,53162391,53016596966350902
2026-02-12 01:16:00,61418719338,-61445466996,5,5,5,5,61418719338,61445466996,53016596966350902
2026-02-12 01:17:00,-186589876,186708260,5,5,5,5,186589876,186708260,53016596966350902
2026-02-12 01:18:00,10226252249,-10230691993,5,5,5,5,10226252249,10230691993,53016596966350902
2026-02-12 01:20:00,-944503928,945102833,5,5,5,5,944503928,945102833,53016596966350902
2026-02-12 01:23:00,17570804120,-17578417199,5,5,5,5,17665164318,17672837199,53016596966350902
2026-02-12 01:26:00,48817191449,-48838315626,5,5,5,5,48817191449,48838315626,53016596966350902
2026-02-12 01:29:00,3926337277,-3928032373,5,5,5,5,3926337277,3928032373,53016596966350902
2026-02-12 01:37:00,68555791806,-68585295244,5,5,5,5,68555791806,68585295244,53016596966350902
2026-02-12 01:39:00,-446568680,446849656,5,5,5,5,446568680,446849656,53016596966350902
2026-02-12 01:41:00,5486066,-5488419,5,5,5,5,5486066,5488419,53016596966350902
2026-02-12 01:42:00,-99537770,99600400,5,5,5,5,99537770,99600400,53016596966350902
2026-02-12 01:43:00,-9868788729,9875000000,5,5,5,5,9868788729,9875000000,53016596966350902
2026-02-12 01:44:00,-123294536,123372160,5,5,5,5,123294536,123372160,53016596966350902
2026-02-12 01:45:00,-193437053,193558838,5,5,5,5,193437053,193558838,53016596966350902
2026-02-12 01:46:00,85638414,-85675192,5,5,5,5,85638414,85675192,53016596966350902
2026-02-12 01:51:00,48563149623,-48583961259,5,5,5,5,48563149623,48583961259,53016596966350902
2026-02-12 01:54:00,3499554028,-3501050315,5,5,5,5,3499554028,3501050315,53016596966350902
2026-02-12 01:58:00,-100921863,100985204,5,5,5,5,100921863,100985204,53016596966350902
2026-02-12 01:59:00,15800000000,-15806749837,5,5,5,5,15800000000,15806749837,53016596966350902
2026-02-12 02:02:00,251142787,-251249999,5,5,5,5,251142787,251249999,53016596966350902
2026-02-12 02:05:00,-389752752260,390000000000,5,5,5,5,389752752260,390000000000,53016596966350902
2026-02-12 02:07:00,-376225096,376466534,5,5,5,5,376225096,376466534,53016596966350902
2026-02-12 02:10:00,199912,-200000,5,5,5,5,199912,200000,53016596966350902
2026-02-12 02:13:00,57258752000,-57283976952,5,5,5,5,57259252000,57284477276,53016596966350902
2026-02-12 02:15:00,-250000,250161,5,5,5,5,250000,250161,53016596966350902
